staff_id,customer_id,batch_id,ingestion_timestamp,order_id,order_status,order_timestamp,payment_mode,source_file,store_id,order_sk,order_date,order_hour,order_month,order_day,order_weekday,week_of_year,quarter,financial_year,peak_hour_flag,weekend_flag,meal_period,silver_processed_at
ST011,C0016,20260603,2026-06-03T17:39:00.876080,O00676,Completed,2026-06-03 14:06:22.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00676,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0026,20260603,2026-06-03T17:39:00.876080,O00681,Completed,2026-06-03 13:53:19.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00681,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST008,C0207,20260603,2026-06-03T17:39:00.876080,O00682,Completed,2026-06-03 12:19:22.811000+00:00,Card,orders_S003_20260603.json,S003,S003_O00682,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0037,20260603,2026-06-03T17:39:00.876080,O00683,Completed,2026-06-03 15:34:40.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00683,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST009,C0037,20260603,2026-06-03T17:39:00.876080,O00684,Completed,2026-06-03 10:38:12.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00684,2026-06-03,10,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST012,C0056,20260603,2026-06-03T17:39:00.876080,O00685,Completed,2026-06-03 14:29:50.811000+00:00,Card,orders_S003_20260603.json,S003,S003_O00685,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST008,C0443,20260603,2026-06-03T17:39:00.876080,O00687,Completed,2026-06-03 16:14:49.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00687,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST010,C0038,20260603,2026-06-03T17:39:00.876080,O00693,Completed,2026-06-03 12:58:02.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00693,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0185,20260603,2026-06-03T17:39:00.876080,O00695,Completed,2026-06-03 17:02:24.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00695,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST013,C0192,20260603,2026-06-03T17:39:00.876080,O00696,Completed,2026-06-03 13:47:34.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00696,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0102,20260603,2026-06-03T17:39:00.876080,O00697,Completed,2026-06-03 14:49:49.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00697,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST006,C0020,20260603,2026-06-03T17:39:00.876080,O00699,Completed,2026-06-03 16:44:46.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00699,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST001,C0042,20260603,2026-06-03T17:39:00.876080,O00700,Completed,2026-06-03 12:35:52.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00700,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST006,C0022,20260603,2026-06-03T17:39:00.876080,O00701,Completed,2026-06-03 13:03:08.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00701,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST014,C0059,20260603,2026-06-03T17:39:00.876080,O00702,Completed,2026-06-03 12:56:28.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00702,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST004,C0309,20260603,2026-06-03T17:39:00.876080,O00704,Completed,2026-06-03 12:19:56.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00704,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST002,C0082,20260603,2026-06-03T17:39:00.876080,O00705,Completed,2026-06-03 16:31:48.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00705,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST002,C0110,20260603,2026-06-03T17:39:00.876080,O00706,Completed,2026-06-03 17:24:58.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00706,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST005,C0257,20260603,2026-06-03T17:39:00.876080,O00707,Completed,2026-06-03 13:12:28.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00707,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0123,20260603,2026-06-03T17:39:00.876080,O00717,Completed,2026-06-03 12:06:58.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00717,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST004,C0381,20260603,2026-06-03T17:39:00.876080,O00719,Completed,2026-06-03 12:28:40.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00719,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST015,C0345,20260603,2026-06-03T17:39:00.876080,O00723,Completed,2026-06-03 17:34:04.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00723,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST005,C0278,20260603,2026-06-03T17:39:00.876080,O00725,Completed,2026-06-03 13:23:10.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00725,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST010,C0074,20260603,2026-06-03T17:39:00.876080,O00731,Completed,2026-06-03 10:32:27.811000+00:00,Card,orders_S003_20260603.json,S003,S003_O00731,2026-06-03,10,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST008,C0079,20260603,2026-06-03T17:39:00.876080,O00735,Completed,2026-06-03 17:31:18.811000+00:00,Card,orders_S003_20260603.json,S003,S003_O00735,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST009,C0330,20260603,2026-06-03T17:39:00.876080,O00738,Completed,2026-06-03 11:14:42.811000+00:00,Card,orders_S003_20260603.json,S003,S003_O00738,2026-06-03,11,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST007,C0082,20260603,2026-06-03T17:39:00.876080,O00739,Completed,2026-06-03 14:48:04.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00739,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST010,C0071,20260603,2026-06-03T17:39:00.876080,O00740,Completed,2026-06-03 13:20:43.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00740,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST009,C0081,20260603,2026-06-03T17:39:00.876080,O00741,Completed,2026-06-03 17:19:48.811000+00:00,Card,orders_S003_20260603.json,S003,S003_O00741,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST005,C0034,20260603,2026-06-03T17:39:00.876080,O00746,Completed,2026-06-03 13:33:03.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00746,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0004,20260603,2026-06-03T17:39:00.876080,O00747,Completed,2026-06-03 15:38:41.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00747,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST004,C0329,20260603,2026-06-03T17:39:00.876080,O00749,Completed,2026-06-03 17:30:00.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00749,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST001,C0348,20260603,2026-06-03T17:39:00.876080,O00751,Completed,2026-06-03 17:37:08.811000+00:00,UPI,orders_S003_20260603.json,S003,S003_O00751,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST013,C0047,20260603,2026-06-03T17:39:00.876080,O00759,Completed,2026-06-03 14:30:12.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00759,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST003,C0022,20260603,2026-06-03T17:39:00.876080,O00760,Completed,2026-06-03 15:22:56.811000+00:00,Cash,orders_S003_20260603.json,S003,S003_O00760,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST007,C0202,20260603,2026-06-03T17:38:59.027416,O00001,Completed,2026-06-03 12:26:21.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00001,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0309,20260603,2026-06-03T17:38:59.027416,O00006,Completed,2026-06-03 11:21:42.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00006,2026-06-03,11,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST001,C0053,20260603,2026-06-03T17:38:59.027416,O00013,Completed,2026-06-03 12:01:15.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00013,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST004,C0030,20260603,2026-06-03T17:38:59.027416,O00014,Completed,2026-06-03 15:30:42.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00014,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST012,C0252,20260603,2026-06-03T17:38:59.027416,O00015,Completed,2026-06-03 16:23:10.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00015,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST009,C0097,20260603,2026-06-03T17:38:59.027416,O00020,Completed,2026-06-03 17:27:42.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00020,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST007,C0161,20260603,2026-06-03T17:38:59.027416,O00021,Completed,2026-06-03 11:26:52.176000+00:00,Card,orders_S001_20260603.json,S001,S001_O00021,2026-06-03,11,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST008,C0073,20260603,2026-06-03T17:38:59.027416,O00025,Completed,2026-06-03 15:59:05.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00025,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST005,C0093,20260603,2026-06-03T17:38:59.027416,O00027,Completed,2026-06-03 17:31:13.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00027,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST009,C0107,20260603,2026-06-03T17:38:59.027416,O00029,Completed,2026-06-03 14:15:46.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00029,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0064,20260603,2026-06-03T17:38:59.027416,O00031,Completed,2026-06-03 16:25:44.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00031,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST004,C0081,20260603,2026-06-03T17:38:59.027416,O00033,Completed,2026-06-03 17:29:17.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00033,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST013,C0197,20260603,2026-06-03T17:38:59.027416,O00034,Completed,2026-06-03 14:07:47.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00034,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST010,C0073,20260603,2026-06-03T17:38:59.027416,O00035,Completed,2026-06-03 14:47:30.176000+00:00,Card,orders_S001_20260603.json,S001,S001_O00035,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST005,C0195,20260603,2026-06-03T17:38:59.027416,O00037,Completed,2026-06-03 14:00:45.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00037,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0517,20260603,2026-06-03T17:38:59.027416,O00038,Completed,2026-06-03 12:18:44.176000+00:00,Card,orders_S001_20260603.json,S001,S001_O00038,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST008,C0514,20260603,2026-06-03T17:38:59.027416,O00040,Completed,2026-06-03 17:03:16.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00040,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST011,C0229,20260603,2026-06-03T17:38:59.027416,O00041,Completed,2026-06-03 12:31:04.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00041,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST004,C0023,20260603,2026-06-03T17:38:59.027416,O00042,Completed,2026-06-03 13:36:19.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00042,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST012,C0254,20260603,2026-06-03T17:38:59.027416,O00045,Completed,2026-06-03 17:39:03.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00045,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST008,C0001,20260603,2026-06-03T17:38:59.027416,O00047,Completed,2026-06-03 14:04:10.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00047,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST005,C0325,20260603,2026-06-03T17:38:59.027416,O00053,Completed,2026-06-03 13:44:19.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00053,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST008,C0274,20260603,2026-06-03T17:38:59.027416,O00058,Completed,2026-06-03 14:37:27.176000+00:00,Card,orders_S001_20260603.json,S001,S001_O00058,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST014,C0382,20260603,2026-06-03T17:38:59.027416,O00071,Completed,2026-06-03 13:04:17.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00071,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST002,C0087,20260603,2026-06-03T17:38:59.027416,O00078,Completed,2026-06-03 12:32:37.176000+00:00,Card,orders_S001_20260603.json,S001,S001_O00078,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST006,C0077,20260603,2026-06-03T17:38:59.027416,O00086,Completed,2026-06-03 12:50:03.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00086,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST003,C0311,20260603,2026-06-03T17:38:59.027416,O00087,Completed,2026-06-03 15:26:36.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00087,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST004,C0262,20260603,2026-06-03T17:38:59.027416,O00088,Completed,2026-06-03 12:55:24.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00088,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0483,20260603,2026-06-03T17:38:59.027416,O00090,Completed,2026-06-03 10:51:29.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00090,2026-06-03,10,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST007,C0079,20260603,2026-06-03T17:38:59.027416,O00091,Completed,2026-06-03 12:22:37.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00091,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST012,C0227,20260603,2026-06-03T17:38:59.027416,O00093,Completed,2026-06-03 15:36:22.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00093,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST012,C0231,20260603,2026-06-03T17:38:59.027416,O00099,Completed,2026-06-03 17:28:02.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00099,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST003,C0531,20260603,2026-06-03T17:38:59.027416,O00103,Completed,2026-06-03 17:07:29.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00103,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST007,C0305,20260603,2026-06-03T17:38:59.027416,O00104,Completed,2026-06-03 15:43:46.176000+00:00,Card,orders_S001_20260603.json,S001,S001_O00104,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST005,C0364,20260603,2026-06-03T17:38:59.027416,O00106,Completed,2026-06-03 13:23:43.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00106,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST002,C0557,20260603,2026-06-03T17:38:59.027416,O00110,Completed,2026-06-03 13:02:19.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00110,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST008,C0057,20260603,2026-06-03T17:38:59.027416,O00114,Completed,2026-06-03 16:44:23.176000+00:00,Card,orders_S001_20260603.json,S001,S001_O00114,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST002,C0050,20260603,2026-06-03T17:38:59.027416,O00116,Completed,2026-06-03 17:25:17.176000+00:00,Card,orders_S001_20260603.json,S001,S001_O00116,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST003,C0064,20260603,2026-06-03T17:38:59.027416,O00118,Completed,2026-06-03 11:50:21.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00118,2026-06-03,11,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST010,C0211,20260603,2026-06-03T17:38:59.027416,O00119,Completed,2026-06-03 14:53:48.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00119,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST013,C0200,20260603,2026-06-03T17:38:59.027416,O00121,Completed,2026-06-03 16:09:08.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00121,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST011,C0105,20260603,2026-06-03T17:38:59.027416,O00127,Completed,2026-06-03 11:30:54.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00127,2026-06-03,11,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST009,C0273,20260603,2026-06-03T17:38:59.027416,O00129,Completed,2026-06-03 12:17:39.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00129,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0445,20260603,2026-06-03T17:38:59.027416,O00131,Completed,2026-06-03 13:44:07.176000+00:00,Card,orders_S001_20260603.json,S001,S001_O00131,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST002,C0109,20260603,2026-06-03T17:38:59.027416,O00133,Completed,2026-06-03 17:29:25.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00133,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST011,C0524,20260603,2026-06-03T17:38:59.027416,O00134,Completed,2026-06-03 17:16:23.176000+00:00,Card,orders_S001_20260603.json,S001,S001_O00134,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST002,C0025,20260603,2026-06-03T17:38:59.027416,O00135,Completed,2026-06-03 12:53:05.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00135,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST009,C0016,20260603,2026-06-03T17:38:59.027416,O00136,Completed,2026-06-03 17:08:35.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00136,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST006,C0081,20260603,2026-06-03T17:38:59.027416,O00143,Completed,2026-06-03 14:44:48.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00143,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST002,C0292,20260603,2026-06-03T17:38:59.027416,O00144,Completed,2026-06-03 14:09:36.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00144,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0124,20260603,2026-06-03T17:38:59.027416,O00148,Completed,2026-06-03 12:05:17.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00148,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST009,C0242,20260603,2026-06-03T17:38:59.027416,O00150,Completed,2026-06-03 13:43:43.176000+00:00,Cash,orders_S001_20260603.json,S001,S001_O00150,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST004,C0015,20260603,2026-06-03T17:38:59.027416,O00151,Completed,2026-06-03 12:25:38.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00151,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST006,C0067,20260603,2026-06-03T17:38:59.027416,O00152,Completed,2026-06-03 14:08:48.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00152,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0020,20260603,2026-06-03T17:38:59.027416,O00160,Completed,2026-06-03 15:49:10.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00160,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST009,C0015,20260603,2026-06-03T17:38:59.027416,O00167,Completed,2026-06-03 17:17:37.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00167,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST006,C0481,20260603,2026-06-03T17:38:59.027416,O00172,Completed,2026-06-03 12:06:51.176000+00:00,Card,orders_S001_20260603.json,S001,S001_O00172,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST012,C0011,20260603,2026-06-03T17:38:59.027416,O00173,Completed,2026-06-03 13:41:11.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00173,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST010,C0533,20260603,2026-06-03T17:38:59.027416,O00177,Completed,2026-06-03 16:54:42.176000+00:00,Card,orders_S001_20260603.json,S001,S001_O00177,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST006,C0037,20260603,2026-06-03T17:38:59.027416,O00178,Completed,2026-06-03 17:37:42.176000+00:00,UPI,orders_S001_20260603.json,S001,S001_O00178,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
