order_item_sk,order_sk,order_id,store_id,customer_id,staff_id,product_id,order_date,order_hour,quantity,unit_price,line_amount,payment_mode,order_weekday,peak_hour_flag,weekend_flag,meal_period,date_key,hour_key
S003_O00580_P018,S003_O00580,O00580,S003,C0041,ST007,P018,2026-06-03,13,2,89.0,178.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00580_P018,S003_O00580,O00580,S003,C0041,ST007,P018,2026-06-03,13,2,89.0,178.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00580_P018,S003_O00580,O00580,S003,C0041,ST007,P018,2026-06-03,13,2,89.0,178.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00580_P018,S003_O00580,O00580,S003,C0041,ST007,P018,2026-06-03,13,2,89.0,178.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P001,S002_O00581,O00581,S002,C0257,ST014,P001,2026-06-03,13,3,299.0,897.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P001,S002_O00581,O00581,S002,C0257,ST014,P001,2026-06-03,13,3,299.0,897.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P001,S002_O00581,O00581,S002,C0257,ST014,P001,2026-06-03,13,3,299.0,897.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P001,S002_O00581,O00581,S002,C0257,ST014,P001,2026-06-03,13,3,299.0,897.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P001,S002_O00581,O00581,S002,C0257,ST014,P001,2026-06-03,13,3,299.0,897.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P001,S002_O00581,O00581,S002,C0257,ST014,P001,2026-06-03,13,3,299.0,897.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P002,S002_O00581,O00581,S002,C0257,ST014,P002,2026-06-03,13,2,399.0,798.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P002,S002_O00581,O00581,S002,C0257,ST014,P002,2026-06-03,13,2,399.0,798.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P002,S002_O00581,O00581,S002,C0257,ST014,P002,2026-06-03,13,2,399.0,798.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P002,S002_O00581,O00581,S002,C0257,ST014,P002,2026-06-03,13,2,399.0,798.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P002,S002_O00581,O00581,S002,C0257,ST014,P002,2026-06-03,13,2,399.0,798.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P002,S002_O00581,O00581,S002,C0257,ST014,P002,2026-06-03,13,2,399.0,798.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P008,S002_O00581,O00581,S002,C0257,ST014,P008,2026-06-03,13,1,60.0,60.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P008,S002_O00581,O00581,S002,C0257,ST014,P008,2026-06-03,13,1,60.0,60.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P008,S002_O00581,O00581,S002,C0257,ST014,P008,2026-06-03,13,1,60.0,60.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P008,S002_O00581,O00581,S002,C0257,ST014,P008,2026-06-03,13,1,60.0,60.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P008,S002_O00581,O00581,S002,C0257,ST014,P008,2026-06-03,13,1,60.0,60.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P008,S002_O00581,O00581,S002,C0257,ST014,P008,2026-06-03,13,1,60.0,60.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P014,S002_O00581,O00581,S002,C0257,ST014,P014,2026-06-03,13,2,179.0,358.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P014,S002_O00581,O00581,S002,C0257,ST014,P014,2026-06-03,13,2,179.0,358.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P014,S002_O00581,O00581,S002,C0257,ST014,P014,2026-06-03,13,2,179.0,358.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P014,S002_O00581,O00581,S002,C0257,ST014,P014,2026-06-03,13,2,179.0,358.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P014,S002_O00581,O00581,S002,C0257,ST014,P014,2026-06-03,13,2,179.0,358.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00581_P014,S002_O00581,O00581,S002,C0257,ST014,P014,2026-06-03,13,2,179.0,358.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S003_O00582_P001,S006_O00582,O00582,S006,C0001,ST007,P001,2026-06-03,15,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Snack,20260603,15
S003_O00582_P001,S006_O00582,O00582,S006,C0001,ST007,P001,2026-06-03,15,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Snack,20260603,15
S003_O00582_P001,S006_O00582,O00582,S006,C0001,ST007,P001,2026-06-03,15,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Snack,20260603,15
S003_O00582_P001,S006_O00582,O00582,S006,C0001,ST007,P001,2026-06-03,15,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Snack,20260603,15
S003_O00582_P001,S006_O00582,O00582,S006,C0001,ST007,P001,2026-06-03,15,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Snack,20260603,15
S003_O00582_P001,S006_O00582,O00582,S006,C0001,ST007,P001,2026-06-03,15,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Snack,20260603,15
S003_O00582_P001,S003_O00582,O00582,S003,C0365,ST015,P001,2026-06-03,17,2,299.0,598.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00582_P001,S003_O00582,O00582,S003,C0365,ST015,P001,2026-06-03,17,2,299.0,598.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00582_P001,S003_O00582,O00582,S003,C0365,ST015,P001,2026-06-03,17,2,299.0,598.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00582_P001,S003_O00582,O00582,S003,C0365,ST015,P001,2026-06-03,17,2,299.0,598.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00582_P001,S003_O00582,O00582,S003,C0365,ST015,P001,2026-06-03,17,2,299.0,598.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00582_P001,S003_O00582,O00582,S003,C0365,ST015,P001,2026-06-03,17,2,299.0,598.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00582_P011,S006_O00582,O00582,S006,C0001,ST007,P011,2026-06-03,15,3,169.0,507.0,Cash,Wednesday,Off-Peak,Weekday,Snack,20260603,15
S003_O00582_P011,S006_O00582,O00582,S006,C0001,ST007,P011,2026-06-03,15,3,169.0,507.0,Cash,Wednesday,Off-Peak,Weekday,Snack,20260603,15
S003_O00582_P011,S006_O00582,O00582,S006,C0001,ST007,P011,2026-06-03,15,3,169.0,507.0,Cash,Wednesday,Off-Peak,Weekday,Snack,20260603,15
S003_O00582_P011,S006_O00582,O00582,S006,C0001,ST007,P011,2026-06-03,15,3,169.0,507.0,Cash,Wednesday,Off-Peak,Weekday,Snack,20260603,15
S003_O00582_P011,S006_O00582,O00582,S006,C0001,ST007,P011,2026-06-03,15,3,169.0,507.0,Cash,Wednesday,Off-Peak,Weekday,Snack,20260603,15
S003_O00582_P011,S006_O00582,O00582,S006,C0001,ST007,P011,2026-06-03,15,3,169.0,507.0,Cash,Wednesday,Off-Peak,Weekday,Snack,20260603,15
S003_O00582_P011,S003_O00582,O00582,S003,C0365,ST015,P011,2026-06-03,17,3,169.0,507.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00582_P011,S003_O00582,O00582,S003,C0365,ST015,P011,2026-06-03,17,3,169.0,507.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00582_P011,S003_O00582,O00582,S003,C0365,ST015,P011,2026-06-03,17,3,169.0,507.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00582_P011,S003_O00582,O00582,S003,C0365,ST015,P011,2026-06-03,17,3,169.0,507.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00582_P011,S003_O00582,O00582,S003,C0365,ST015,P011,2026-06-03,17,3,169.0,507.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00582_P011,S003_O00582,O00582,S003,C0365,ST015,P011,2026-06-03,17,3,169.0,507.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00583_P003,S005_O00583,O00583,S005,C0101,ST003,P003,2026-06-03,14,2,499.0,998.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00583_P003,S005_O00583,O00583,S005,C0101,ST003,P003,2026-06-03,14,2,499.0,998.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00583_P003,S005_O00583,O00583,S005,C0101,ST003,P003,2026-06-03,14,2,499.0,998.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00583_P003,S005_O00583,O00583,S005,C0101,ST003,P003,2026-06-03,14,2,499.0,998.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00583_P003,S005_O00583,O00583,S005,C0101,ST003,P003,2026-06-03,14,2,499.0,998.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00583_P003,S005_O00583,O00583,S005,C0101,ST003,P003,2026-06-03,14,2,499.0,998.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00583_P003,S003_O00583,O00583,S003,C0153,ST008,P003,2026-06-03,17,2,499.0,998.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00583_P003,S003_O00583,O00583,S003,C0153,ST008,P003,2026-06-03,17,2,499.0,998.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00583_P003,S003_O00583,O00583,S003,C0153,ST008,P003,2026-06-03,17,2,499.0,998.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00583_P003,S003_O00583,O00583,S003,C0153,ST008,P003,2026-06-03,17,2,499.0,998.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00583_P003,S003_O00583,O00583,S003,C0153,ST008,P003,2026-06-03,17,2,499.0,998.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00583_P003,S003_O00583,O00583,S003,C0153,ST008,P003,2026-06-03,17,2,499.0,998.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00583_P007,S005_O00583,O00583,S005,C0101,ST003,P007,2026-06-03,14,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00583_P007,S005_O00583,O00583,S005,C0101,ST003,P007,2026-06-03,14,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00583_P007,S005_O00583,O00583,S005,C0101,ST003,P007,2026-06-03,14,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00583_P007,S005_O00583,O00583,S005,C0101,ST003,P007,2026-06-03,14,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00583_P007,S005_O00583,O00583,S005,C0101,ST003,P007,2026-06-03,14,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00583_P007,S005_O00583,O00583,S005,C0101,ST003,P007,2026-06-03,14,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00583_P007,S003_O00583,O00583,S003,C0153,ST008,P007,2026-06-03,17,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00583_P007,S003_O00583,O00583,S003,C0153,ST008,P007,2026-06-03,17,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00583_P007,S003_O00583,O00583,S003,C0153,ST008,P007,2026-06-03,17,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00583_P007,S003_O00583,O00583,S003,C0153,ST008,P007,2026-06-03,17,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00583_P007,S003_O00583,O00583,S003,C0153,ST008,P007,2026-06-03,17,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00583_P007,S003_O00583,O00583,S003,C0153,ST008,P007,2026-06-03,17,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00584_P004,S002_O00584,O00584,S002,C0168,ST005,P004,2026-06-03,14,2,449.0,898.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00584_P004,S002_O00584,O00584,S002,C0168,ST005,P004,2026-06-03,14,2,449.0,898.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00584_P004,S002_O00584,O00584,S002,C0168,ST005,P004,2026-06-03,14,2,449.0,898.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00584_P004,S002_O00584,O00584,S002,C0168,ST005,P004,2026-06-03,14,2,449.0,898.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00584_P004,S002_O00584,O00584,S002,C0168,ST005,P004,2026-06-03,14,2,449.0,898.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00584_P004,S002_O00584,O00584,S002,C0168,ST005,P004,2026-06-03,14,2,449.0,898.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00584_P004,S004_O00584,O00584,S004,C0293,ST015,P004,2026-06-03,11,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P004,S004_O00584,O00584,S004,C0293,ST015,P004,2026-06-03,11,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P004,S004_O00584,O00584,S004,C0293,ST015,P004,2026-06-03,11,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P004,S004_O00584,O00584,S004,C0293,ST015,P004,2026-06-03,11,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P004,S004_O00584,O00584,S004,C0293,ST015,P004,2026-06-03,11,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P004,S004_O00584,O00584,S004,C0293,ST015,P004,2026-06-03,11,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P004,S006_O00584,O00584,S006,C0109,ST005,P004,2026-06-03,12,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00584_P004,S006_O00584,O00584,S006,C0109,ST005,P004,2026-06-03,12,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00584_P004,S006_O00584,O00584,S006,C0109,ST005,P004,2026-06-03,12,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00584_P004,S006_O00584,O00584,S006,C0109,ST005,P004,2026-06-03,12,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00584_P004,S006_O00584,O00584,S006,C0109,ST005,P004,2026-06-03,12,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00584_P004,S006_O00584,O00584,S006,C0109,ST005,P004,2026-06-03,12,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00584_P004,S003_O00584,O00584,S003,C0463,ST009,P004,2026-06-03,11,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P004,S003_O00584,O00584,S003,C0463,ST009,P004,2026-06-03,11,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P004,S003_O00584,O00584,S003,C0463,ST009,P004,2026-06-03,11,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P004,S003_O00584,O00584,S003,C0463,ST009,P004,2026-06-03,11,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P004,S003_O00584,O00584,S003,C0463,ST009,P004,2026-06-03,11,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P004,S003_O00584,O00584,S003,C0463,ST009,P004,2026-06-03,11,2,449.0,898.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P008,S002_O00584,O00584,S002,C0168,ST005,P008,2026-06-03,14,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00584_P008,S002_O00584,O00584,S002,C0168,ST005,P008,2026-06-03,14,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00584_P008,S002_O00584,O00584,S002,C0168,ST005,P008,2026-06-03,14,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00584_P008,S002_O00584,O00584,S002,C0168,ST005,P008,2026-06-03,14,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00584_P008,S002_O00584,O00584,S002,C0168,ST005,P008,2026-06-03,14,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00584_P008,S002_O00584,O00584,S002,C0168,ST005,P008,2026-06-03,14,3,60.0,180.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S003_O00584_P008,S004_O00584,O00584,S004,C0293,ST015,P008,2026-06-03,11,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P008,S004_O00584,O00584,S004,C0293,ST015,P008,2026-06-03,11,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P008,S004_O00584,O00584,S004,C0293,ST015,P008,2026-06-03,11,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P008,S004_O00584,O00584,S004,C0293,ST015,P008,2026-06-03,11,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P008,S004_O00584,O00584,S004,C0293,ST015,P008,2026-06-03,11,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P008,S004_O00584,O00584,S004,C0293,ST015,P008,2026-06-03,11,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P008,S006_O00584,O00584,S006,C0109,ST005,P008,2026-06-03,12,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00584_P008,S006_O00584,O00584,S006,C0109,ST005,P008,2026-06-03,12,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00584_P008,S006_O00584,O00584,S006,C0109,ST005,P008,2026-06-03,12,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00584_P008,S006_O00584,O00584,S006,C0109,ST005,P008,2026-06-03,12,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00584_P008,S006_O00584,O00584,S006,C0109,ST005,P008,2026-06-03,12,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00584_P008,S006_O00584,O00584,S006,C0109,ST005,P008,2026-06-03,12,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00584_P008,S003_O00584,O00584,S003,C0463,ST009,P008,2026-06-03,11,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P008,S003_O00584,O00584,S003,C0463,ST009,P008,2026-06-03,11,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P008,S003_O00584,O00584,S003,C0463,ST009,P008,2026-06-03,11,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P008,S003_O00584,O00584,S003,C0463,ST009,P008,2026-06-03,11,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P008,S003_O00584,O00584,S003,C0463,ST009,P008,2026-06-03,11,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00584_P008,S003_O00584,O00584,S003,C0463,ST009,P008,2026-06-03,11,3,60.0,180.0,Cash,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S003_O00585_P003,S006_O00585,O00585,S006,C0035,ST015,P003,2026-06-03,17,1,499.0,499.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P003,S006_O00585,O00585,S006,C0035,ST015,P003,2026-06-03,17,1,499.0,499.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P003,S006_O00585,O00585,S006,C0035,ST015,P003,2026-06-03,17,1,499.0,499.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P003,S006_O00585,O00585,S006,C0035,ST015,P003,2026-06-03,17,1,499.0,499.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P003,S006_O00585,O00585,S006,C0035,ST015,P003,2026-06-03,17,1,499.0,499.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P003,S006_O00585,O00585,S006,C0035,ST015,P003,2026-06-03,17,1,499.0,499.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P007,S006_O00585,O00585,S006,C0035,ST015,P007,2026-06-03,17,2,60.0,120.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P007,S006_O00585,O00585,S006,C0035,ST015,P007,2026-06-03,17,2,60.0,120.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P007,S006_O00585,O00585,S006,C0035,ST015,P007,2026-06-03,17,2,60.0,120.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P007,S006_O00585,O00585,S006,C0035,ST015,P007,2026-06-03,17,2,60.0,120.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P007,S006_O00585,O00585,S006,C0035,ST015,P007,2026-06-03,17,2,60.0,120.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P007,S006_O00585,O00585,S006,C0035,ST015,P007,2026-06-03,17,2,60.0,120.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P013,S006_O00585,O00585,S006,C0035,ST015,P013,2026-06-03,17,3,249.0,747.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P013,S006_O00585,O00585,S006,C0035,ST015,P013,2026-06-03,17,3,249.0,747.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P013,S006_O00585,O00585,S006,C0035,ST015,P013,2026-06-03,17,3,249.0,747.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P013,S006_O00585,O00585,S006,C0035,ST015,P013,2026-06-03,17,3,249.0,747.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P013,S006_O00585,O00585,S006,C0035,ST015,P013,2026-06-03,17,3,249.0,747.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P013,S006_O00585,O00585,S006,C0035,ST015,P013,2026-06-03,17,3,249.0,747.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P020,S006_O00585,O00585,S006,C0035,ST015,P020,2026-06-03,17,2,199.0,398.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P020,S006_O00585,O00585,S006,C0035,ST015,P020,2026-06-03,17,2,199.0,398.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P020,S006_O00585,O00585,S006,C0035,ST015,P020,2026-06-03,17,2,199.0,398.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P020,S006_O00585,O00585,S006,C0035,ST015,P020,2026-06-03,17,2,199.0,398.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P020,S006_O00585,O00585,S006,C0035,ST015,P020,2026-06-03,17,2,199.0,398.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00585_P020,S006_O00585,O00585,S006,C0035,ST015,P020,2026-06-03,17,2,199.0,398.0,Card,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00586_P001,S004_O00586,O00586,S004,C0191,ST001,P001,2026-06-03,17,3,299.0,897.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00586_P001,S004_O00586,O00586,S004,C0191,ST001,P001,2026-06-03,17,3,299.0,897.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00586_P001,S004_O00586,O00586,S004,C0191,ST001,P001,2026-06-03,17,3,299.0,897.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00586_P001,S004_O00586,O00586,S004,C0191,ST001,P001,2026-06-03,17,3,299.0,897.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00586_P001,S004_O00586,O00586,S004,C0191,ST001,P001,2026-06-03,17,3,299.0,897.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00586_P001,S004_O00586,O00586,S004,C0191,ST001,P001,2026-06-03,17,3,299.0,897.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S003_O00586_P001,S006_O00586,O00586,S006,C0051,ST003,P001,2026-06-03,12,3,299.0,897.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00586_P001,S006_O00586,O00586,S006,C0051,ST003,P001,2026-06-03,12,3,299.0,897.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00586_P001,S006_O00586,O00586,S006,C0051,ST003,P001,2026-06-03,12,3,299.0,897.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00586_P001,S006_O00586,O00586,S006,C0051,ST003,P001,2026-06-03,12,3,299.0,897.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S003_O00586_P001,S006_O00586,O00586,S006,C0051,ST003,P001,2026-06-03,12,3,299.0,897.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
